REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Colorado,2019,32,0.879351,361,70,41053
States,Connecticut,2019,32,0,0,4,401
States,Delaware,2019,32,0,0,5,1174
States,District of Columbia,2019,32,0.274387,29,4,10569
States,Florida,2019,32,0.385917,57,54,14770
States,Georgia,2019,32,1.04879,782,93,74562
States,Hawaii,2019,32,0.78064,10,15,1281
States,Idaho,2019,32,0,0,1,74
States,Illinois,2019,32,0.582779,191,75,32774
States,Indiana,2019,32,0.482668,11,15,2279
States,Iowa,2019,32,0.259441,9,12,3469
States,Kansas,2019,32,0.447719,48,19,10721
States,Kentucky,2019,32,0.214876,13,15,6050
States,Louisiana,2019,32,1.73011,804,90,46471
States,Maine,2019,32,0.469639,71,46,15118
States,Maryland,2019,32,0.196512,8,13,4071
States,Massachusetts,2019,32,0.628001,276,43,43949
States,Michigan,2019,32,0.341794,61,68,17847
States,Minnesota,2019,32,1.17805,70,19,5942
States,Mississippi,2019,32,1.11724,152,44,13605
States,Missouri,2019,32,0.114679,2,14,1744
States,Montana,2019,32,0.424809,25,25,5885
States,Nebraska,2019,32,0.827653,68,42,8216
States,Nevada,2019,32,0.402623,35,26,8693
States,New Hampshire,2019,32,0.5997,8,13,1334
States,New Jersey,2019,32,1.4127,445,43,31500
States,New Mexico,2019,32,0.440676,79,41,17927
States,New York,2019,32,0.582389,317,124,54431
States,North Carolina,2019,32,0.32567,302,135,92732
States,North Dakota,2019,32,0.912584,19,11,2082
States,Ohio,2019,32,0.508677,51,30,10026
States,Oklahoma,2019,32,0.367932,19,12,5164
States,Oregon,2019,32,0.364455,123,70,33749
States,Pennsylvania,2019,32,0.436154,206,120,47231
States,Rhode Island,2019,32,0,0,21,3057
States,South Carolina,2019,32,0.712928,90,21,12624
States,South Dakota,2019,32,0.335591,55,31,16389
States,Tennessee,2019,32,0.791602,46,50,5811
States,Texas,2019,32,1.18368,253,93,21374
States,Utah,2019,32,1.209,223,50,18445
States,Vermont,2019,32,0.396563,18,10,4539
States,Virginia,2019,32,0.776909,646,130,83150
States,Washington,2019,32,0.238347,9,19,3776
States,West Virginia,2019,32,0.366249,26,15,7099
States,Wisconsin,2019,32,0.462676,82,35,17723
States,Wyoming,2019,32,0.073692,2,13,2714
States,Puerto Rico,2019,32,4.52975,118,7,2605
States,Virgin Islands,2019,32,0.170648,1,2,586
States,New York City,2019,32,1.09399,894,28,81719
States,Alabama,2019,33,1.06962,411,73,38425
States,Alaska,2019,33,1.4734,77,17,5226
States,Arizona,2019,33,1.6986,266,44,15660
States,Arkansas,2019,33,0.860678,16,7,1859
States,California,2019,33,0.816787,311,70,38076
States,Colorado,2019,33,1.12834,457,70,40502
States,Connecticut,2019,33,0.335196,3,4,895
States,Delaware,2019,33,0,0,5,1335
States,District of Columbia,2019,33,1.05589,140,5,13259
States,Florida,2019,33,0.458781,64,54,13950
States,Georgia,2019,33,1.53231,1210,94,78966
States,Hawaii,2019,33,0.456204,5,14,1096
States,Idaho,2019,33,0,0,1,60
States,Illinois,2019,33,0.476331,161,75,33800
States,Indiana,2019,33,0.352526,9,16,2553
States,Iowa,2019,33,0.231006,9,12,3896
States,Kansas,2019,33,0.387387,43,19,11100
States,Kentucky,2019,33,0.471085,29,15,6156
States,Louisiana,2019,33,1.79735,858,89,47737
States,Maine,2019,33,0.432843,65,46,15017
States,Maryland,2019,33,0.0990099,4,12,4040
States,Massachusetts,2019,33,0.529734,230,42,43418
States,Michigan,2019,33,0.355984,68,71,19102
States,Minnesota,2019,33,1.37716,75,18,5446
States,Mississippi,2019,33,1.11119,160,44,14399
States,Missouri,2019,33,0.0452899,1,14,2208
States,Montana,2019,33,0.373514,22,25,5890
States,Nebraska,2019,33,0.899805,74,42,8224
States,Nevada,2019,33,0.404329,34,24,8409
States,New Hampshire,2019,33,0.541638,8,13,1477
States,New Jersey,2019,33,1.54265,493,42,31958
States,New Mexico,2019,33,0.583183,110,42,18862
States,New York,2019,33,0.487924,279,124,57181
States,North Carolina,2019,33,0.351953,333,136,94615
States,North Dakota,2019,33,0.60957,20,10,3281
States,Ohio,2019,33,0.53742,54,31,10048
States,Oklahoma,2019,33,0.470138,27,13,5743
States,Oregon,2019,33,0.36689,123,69,33525
States,Pennsylvania,2019,33,0.471864,215,119,45564
States,Rhode Island,2019,33,0.0901713,3,22,3327
States,South Carolina,2019,33,0.494743,64,21,12936
States,South Dakota,2019,33,0.318399,56,30,17588
States,Tennessee,2019,33,0.67712,38,46,5612
States,Texas,2019,33,0.879297,198,89,22518
States,Utah,2019,33,1.06057,194,50,18292
States,Vermont,2019,33,0.348985,11,8,3152
States,Virginia,2019,33,0.809655,697,133,86086
States,Washington,2019,33,0.075358,3,19,3981
States,West Virginia,2019,33,0.414174,27,15,6519
States,Wisconsin,2019,33,0.522104,92,36,17621
States,Wyoming,2019,33,0.174703,5,13,2862
States,Puerto Rico,2019,33,3.26271,77,9,2360
States,Virgin Islands,2019,33,0.369004,2,2,542
States,New York City,2019,33,1.17126,1056,64,90159
States,Alabama,2019,34,1.40931,530,73,37607
States,Alaska,2019,34,1.19985,64,17,5334
States,Arizona,2019,34,1.58361,218,38,13766
States,Arkansas,2019,34,1.1588,27,8,2330
States,California,2019,34,0.785307,310,72,39475
States,Colorado,2019,34,1.37727,550,70,39934
States,Connecticut,2019,34,0.560897,7,4,1248
States,Delaware,2019,34,0,0,5,1008
States,District of Columbia,2019,34,0.997162,130,5,13037
States,Florida,2019,34,0.683247,100,53,14636
States,Georgia,2019,34,1.8625,1454,90,78067
States,Hawaii,2019,34,1.2955,21,15,1621
States,Idaho,2019,34,0,0,1,70
States,Illinois,2019,34,0.455941,150,73,32899
States,Indiana,2019,34,0.275957,8,16,2899
States,Iowa,2019,34,0.179372,8,13,4460
States,Kansas,2019,34,0.464017,53,19,11422
States,Kentucky,2019,34,0.545124,36,16,6604
States,Louisiana,2019,34,2.3848,1150,88,48222
States,Maine,2019,34,0.643236,97,46,15080
States,Maryland,2019,34,0.122339,5,12,4087
States,Massachusetts,2019,34,0.593704,258,43,43456
States,Michigan,2019,34,0.361313,69,71,19097
States,Minnesota,2019,34,1.26511,67,18,5296
States,Mississippi,2019,34,1.58004,266,47,16835
States,Missouri,2019,34,0.183891,5,14,2719
States,Montana,2019,34,0.441052,26,25,5895
States,Nebraska,2019,34,1.36572,113,41,8274
States,Nevada,2019,34,0.286375,26,24,9079
States,New Hampshire,2019,34,0.34153,5,13,1464
States,New Jersey,2019,34,1.56624,497,43,31732
States,New Mexico,2019,34,0.787868,173,43,21958
States,New York,2019,34,0.492445,278,124,56453
States,North Carolina,2019,34,0.398457,378,135,94866
States,North Dakota,2019,34,0.714082,25,11,3501
States,Ohio,2019,34,0.47231,51,31,10798
States,Oklahoma,2019,34,0.459006,29,14,6318
States,Oregon,2019,34,0.40785,138,70,33836
States,Pennsylvania,2019,34,0.49075,230,119,46867
States,Rhode Island,2019,34,0.125628,5,23,3980
States,South Carolina,2019,34,0.670241,85,23,12682
States,South Dakota,2019,34,0.46868,52,29,11095
States,Tennessee,2019,34,0.524599,37,48,7053
States,Texas,2019,34,1.26906,298,92,23482
States,Utah,2019,34,1.09376,208,50,19017
States,Vermont,2019,34,0.499334,15,8,3004
States,Virginia,2019,34,0.934995,821,139,87808
States,Washington,2019,34,0.374614,17,19,4538
States,West Virginia,2019,34,0.159185,5,12,3141
States,Wisconsin,2019,34,0.446324,76,35,17028
States,Wyoming,2019,34,0.073692,2,13,2714
States,Puerto Rico,2019,34,5.11044,118,8,2309
States,Virgin Islands,2019,34,0.357782,2,2,559
States,New York City,2019,34,0.990832,803,26,81043
States,Alabama,2019,35,1.59424,609,73,38200
States,Alaska,2019,35,2.35972,127,17,5382
States,Arizona,2019,35,1.73114,273,44,15770
States,Arkansas,2019,35,1.13835,26,6,2284
States,California,2019,35,1.00916,413,70,40925
States,Colorado,2019,35,1.9783,793,70,40085
States,Connecticut,2019,35,0.454087,9,4,1982
States,Delaware,2019,35,0,0,5,1166
States,District of Columbia,2019,35,1.12517,153,5,13598
States,Florida,2019,35,0.892133,143,52,16029
States,Georgia,2019,35,1.90591,1475,93,77391
States,Hawaii,2019,35,1.88679,25,15,1325
States,Idaho,2019,35,0,0,1,66
States,Illinois,2019,35,0.509933,192,71,37652
States,Indiana,2019,35,0.518451,17,16,3279
States,Iowa,2019,35,0.312041,17,14,5448
States,Kansas,2019,35,0.775802,89,18,11472
States,Kentucky,2019,35,0.75431,49,15,6496
States,Louisiana,2019,35,3.13221,1466,75,46804
States,Maine,2019,35,0.32472,47,46,14474
States,Maryland,2019,35,0.16405,7,12,4267
States,Massachusetts,2019,35,0.704496,312,42,44287
States,Michigan,2019,35,0.49162,88,73,17900
States,Minnesota,2019,35,0.967088,62,18,6411
States,Mississippi,2019,35,1.80196,309,45,17148
States,Missouri,2019,35,0.212615,6,14,2822
States,Montana,2019,35,0.400348,23,24,5745
States,Nebraska,2019,35,1.45747,116,42,7959
States,Nevada,2019,35,0.432852,39,24,9010
States,New Hampshire,2019,35,0.111359,2,12,1796
States,New Jersey,2019,35,1.45313,453,43,31174
States,New Mexico,2019,35,0.90824,165,40,18167
States,New York,2019,35,0.51099,282,124,55187
States,North Carolina,2019,35,0.512006,487,134,95116
States,North Dakota,2019,35,0.504002,17,10,3373
States,Ohio,2019,35,0.651591,68,30,10436
States,Oklahoma,2019,35,0.645161,39,14,6045
States,Oregon,2019,35,0.461156,156,70,33828
States,Pennsylvania,2019,35,0.488977,238,121,48673
States,Rhode Island,2019,35,0.0947194,4,22,4223
States,South Carolina,2019,35,0.706682,79,23,11179
States,South Dakota,2019,35,0.495685,85,31,17148
States,Tennessee,2019,35,0.666761,47,46,7049
States,Texas,2019,35,1.84147,450,94,24437
States,Utah,2019,35,1.30679,254,50,19437
States,Vermont,2019,35,0.431433,14,9,3245
States,Virginia,2019,35,0.978304,905,147,92507
States,Washington,2019,35,0.0886328,4,19,4513
States,West Virginia,2019,35,0.156986,7,12,4459
States,Wisconsin,2019,35,0.626316,113,36,18042
States,Wyoming,2019,35,0.150376,4,13,2660
States,Puerto Rico,2019,35,4.32143,121,8,2800
States,Virgin Islands,2019,35,0,0,2,524
States,New York City,2019,35,1.11886,938,55,83835
States,Alabama,2019,36,1.81117,690,70,38097
States,Alaska,2019,36,2.63063,146,17,5550
States,Arizona,2019,36,1.99133,294,45,14764
States,Arkansas,2019,36,1.14519,28,8,2445
States,California,2019,36,1.01946,385,73,37765
States,Colorado,2019,36,2.14413,773,70,36052
States,Connecticut,2019,36,1.43325,35,4,2442
States,Delaware,2019,36,0,0,5,922
States,District of Columbia,2019,36,1.03006,122,5,11844
States,Florida,2019,36,1.24546,161,53,12927
States,Georgia,2019,36,2.09224,1624,89,77620
States,Hawaii,2019,36,2.6556,32,15,1205
States,Idaho,2019,36,0,0,1,60
States,Illinois,2019,36,0.777949,243,70,31236
States,Indiana,2019,36,0.679694,16,15,2354
States,Iowa,2019,36,0.370048,17,14,4594
States,Kansas,2019,36,0.911142,105,19,11524
States,Kentucky,2019,36,0.937061,60,16,6403
States,Louisiana,2019,36,3.2774,1621,77,49460
States,Maine,2019,36,0.461794,64,46,13859
States,Maryland,2019,36,0.0652103,2,11,3067
States,Massachusetts,2019,36,0.782638,326,45,41654
States,Michigan,2019,36,0.854269,186,77,21773
States,Minnesota,2019,36,1.05751,57,18,5390
States,Mississippi,2019,36,1.88953,339,47,17941
States,Missouri,2019,36,0.485437,12,14,2472
States,Montana,2019,36,0.424232,25,24,5893
States,Nebraska,2019,36,1.08568,74,42,6816
States,Nevada,2019,36,0.581786,52,25,8938
States,New Hampshire,2019,36,0.207182,3,12,1448
States,New Jersey,2019,36,1.40359,443,42,31562
States,New Mexico,2019,36,1.00005,213,41,21299
States,New York,2019,36,0.53943,302,125,55985
States,North Carolina,2019,36,0.65241,637,139,97638
States,North Dakota,2019,36,0.863558,30,10,3474
States,Ohio,2019,36,0.78274,78,31,9965
States,Oklahoma,2019,36,0.618833,37,14,5979
States,Oregon,2019,36,0.456594,154,70,33728
States,Pennsylvania,2019,36,0.690226,417,115,60415
States,Rhode Island,2019,36,0.188058,8,22,4254
States,South Carolina,2019,36,1.04582,105,23,10040
States,South Dakota,2019,36,0.688073,105,31,15260
States,Tennessee,2019,36,1.09616,66,46,6021
States,Texas,2019,36,1.95441,451,93,23076
States,Utah,2019,36,1.67351,314,50,18763
States,Vermont,2019,36,0.621311,20,9,3219
States,Virginia,2019,36,1.07396,989,145,92089
States,Washington,2019,36,0.173498,8,19,4611
States,West Virginia,2019,36,0.381485,15,14,3932
States,Wisconsin,2019,36,0.732137,133,37,18166
States,Wyoming,2019,36,0.0883783,2,12,2263
States,Puerto Rico,2019,36,4.6864,133,8,2838
States,Virgin Islands,2019,36,1.02041,6,2,588
States,New York City,2019,36,1.12283,1000,64,89061
States,Alabama,2019,37,1.80076,688,73,38206
States,Alaska,2019,37,2.63828,145,17,5496
States,Arizona,2019,37,1.57231,253,45,16091
States,Arkansas,2019,37,1.07708,32,8,2971
States,California,2019,37,1.11862,480,78,42910
States,Colorado,2019,37,2.30971,917,70,39702
States,Connecticut,2019,37,2.50561,67,4,2674
States,Delaware,2019,37,0,0,5,1375
States,District of Columbia,2019,37,1.53264,227,5,14811
States,Florida,2019,37,1.14615,177,55,15443
States,Georgia,2019,37,1.93607,1556,94,80369
States,Hawaii,2019,37,2.01511,32,15,1588
States,Idaho,2019,37,0,0,1,60
States,Illinois,2019,37,1.03505,360,71,34781
States,Indiana,2019,37,0.520514,17,15,3266
States,Iowa,2019,37,0.118524,7,15,5906
States,Kansas,2019,37,0.880429,105,19,11926
States,Kentucky,2019,37,0.842978,59,17,6999
States,Louisiana,2019,37,3.01388,1602,95,53154
States,Maine,2019,37,0.589028,83,46,14091
States,Maryland,2019,37,0.238353,11,13,4615
States,Massachusetts,2019,37,0.816449,380,45,46543
States,Michigan,2019,37,0.968543,230,76,23747
States,Minnesota,2019,37,1.51634,116,19,7650
States,Mississippi,2019,37,1.92056,308,45,16037
States,Missouri,2019,37,0.755744,25,14,3308
States,Montana,2019,37,0.6941,42,24,6051
States,Nebraska,2019,37,1.40331,123,43,8765
States,Nevada,2019,37,0.378703,34,24,8978
States,New Hampshire,2019,37,0.0616523,1,11,1622
States,New Jersey,2019,37,1.74374,589,43,33778
States,New Mexico,2019,37,0.830565,180,40,21672
States,New York,2019,37,0.717335,415,124,57853
States,North Carolina,2019,37,0.673944,697,140,103421
States,North Dakota,2019,37,0.910159,31,10,3406
States,Ohio,2019,37,0.867921,101,30,11637
States,Oklahoma,2019,37,0.773515,50,14,6464
States,Oregon,2019,37,0.503697,171,70,33949
States,Pennsylvania,2019,37,0.771841,414,119,53638
States,Rhode Island,2019,37,0.0947508,5,22,5277
States,South Carolina,2019,37,1.34848,127,23,9418
States,South Dakota,2019,37,0.549547,94,31,17105
States,Tennessee,2019,37,0.681881,49,44,7186
States,Texas,2019,37,2.14706,544,93,25337
States,Utah,2019,37,1.5332,305,50,19893
States,Vermont,2019,37,0.522916,17,9,3251
States,Virginia,2019,37,1.27942,1264,149,98795
States,Washington,2019,37,0.274958,13,15,4728
States,West Virginia,2019,37,0.48287,21,13,4349
States,Wisconsin,2019,37,1.088,239,37,21967
States,Wyoming,2019,37,0.195618,5,12,2556
States,Puerto Rico,2019,37,5.96062,112,5,1879
States,Virgin Islands,2019,37,0.15625,1,2,640
States,New York City,2019,37,1.37539,1310,64,95246
States,Alabama,2019,38,1.66527,616,70,36991
States,Alaska,2019,38,2.19595,117,17,5328
States,Arizona,2019,38,1.87488,300,46,16001
States,Arkansas,2019,38,1.056,33,8,3125
States,California,2019,38,1.14106,480,78,42066
States,Colorado,2019,38,2.30775,918,70,39779
States,Connecticut,2019,38,1.72414,46,4,2668
States,Delaware,2019,38,0,0,5,1220
States,District of Columbia,2019,38,1.3764,199,5,14458
States,Florida,2019,38,0.980008,150,50,15306
States,Georgia,2019,38,1.96414,1559,93,79373
States,Hawaii,2019,38,2.78552,40,14,1436
States,Idaho,2019,38,0,0,2,502
States,Illinois,2019,38,0.805274,331,74,41104
States,Indiana,2019,38,0.827179,28,16,3385
States,Iowa,2019,38,0.369523,21,15,5683
States,Kansas,2019,38,0.783422,93,19,11871
States,Kentucky,2019,38,1.25632,92,18,7323
States,Louisiana,2019,38,3.20462,1703,96,53142
States,Maine,2019,38,0.708254,104,46,14684
States,Maryland,2019,38,0.333125,16,12,4803
States,Massachusetts,2019,38,0.909492,433,46,47609
States,Michigan,2019,38,0.896011,208,76,23214
States,Minnesota,2019,38,2.59481,169,20,6513
States,Mississippi,2019,38,1.81055,319,47,17619
States,Missouri,2019,38,0.522388,14,14,2680
States,Montana,2019,38,0.805622,47,24,5834
States,Nebraska,2019,38,1.28162,114,43,8895
States,Nevada,2019,38,0.39093,35,24,8953
States,New Hampshire,2019,38,0,0,11,1729
States,New Jersey,2019,38,1.99469,684,44,34291
States,New Mexico,2019,38,0.822523,175,39,21276
States,New York,2019,38,0.853393,502,125,58824
States,North Carolina,2019,38,0.863398,868,139,100533
States,North Dakota,2019,38,0.720877,25,9,3468
States,Ohio,2019,38,0.798589,86,26,10769
States,Oklahoma,2019,38,1.18712,59,12,4970
States,Oregon,2019,38,0.70762,251,72,35471
States,Pennsylvania,2019,38,0.820868,422,116,51409
States,Rhode Island,2019,38,0.234388,14,22,5973
States,South Carolina,2019,38,1.86133,171,23,9187
States,South Dakota,2019,38,0.635456,49,23,7711
States,Tennessee,2019,38,0.73014,50,45,6848
States,Texas,2019,38,1.84213,386,78,20954
States,Utah,2019,38,1.5024,300,50,19968
States,Vermont,2019,38,0.795522,27,9,3394
States,Virginia,2019,38,1.54012,1573,155,102135
States,Washington,2019,38,0,0,15,1399
States,West Virginia,2019,38,0.302389,10,11,3307
States,Wisconsin,2019,38,1.20487,276,36,22907
States,Wyoming,2019,38,0.166459,4,10,2403
States,Puerto Rico,2019,38,3.87075,115,9,2971
States,Virgin Islands,2019,38,0.290698,2,2,688
States,New York City,2019,38,1.85451,1743,65,93987
States,Alabama,2019,39,1.91817,699,70,36441
States,Alaska,2019,39,0.998752,16,6,1602
States,Arizona,2019,39,1.67842,207,21,12333
States,Arkansas,2019,39,0.779788,25,9,3206
States,California,2019,39,1.13509,485,78,42728
States,Colorado,2019,39,2.22526,879,70,39501
States,Connecticut,2019,39,1.78697,51,5,2854
States,Delaware,2019,39,0.161681,2,5,1237
States,District of Columbia,2019,39,1.83368,271,5,14779
States,Florida,2019,39,0.849858,135,53,15885
States,Georgia,2019,39,2.31437,1771,88,76522
States,Hawaii,2019,39,3.13667,42,13,1339
States,Idaho,2019,39,0.537634,3,2,558
States,Illinois,2019,39,1.05733,334,68,31589
States,Indiana,2019,39,0.708801,24,15,3386
States,Iowa,2019,39,0.308042,19,15,6168
States,Kansas,2019,39,0.882065,108,21,12244
States,Kentucky,2019,39,1.50289,104,16,6920
States,Louisiana,2019,39,3.57861,2029,101,56698
States,Maine,2019,39,0.85769,130,46,15157
States,Maryland,2019,39,0.292312,10,10,3421
States,Massachusetts,2019,39,0.993745,483,46,48604
States,Michigan,2019,39,0.842782,194,73,23019
States,Minnesota,2019,39,2.26349,167,20,7378
States,Mississippi,2019,39,1.85135,344,46,18581
States,Missouri,2019,39,1.32864,34,12,2559
States,Montana,2019,39,0.718943,43,24,5981
States,Nebraska,2019,39,1.584,122,40,7702
States,Nevada,2019,39,0.864067,82,25,9490
States,New Hampshire,2019,39,0.178359,3,11,1682
States,New Jersey,2019,39,2.17925,754,43,34599
States,New Mexico,2019,39,0.885694,191,43,21565
States,New York,2019,39,0.952203,561,124,58916
States,North Carolina,2019,39,0.965641,980,138,101487
States,North Dakota,2019,39,1.3467,47,10,3490
States,Ohio,2019,39,0.735,92,30,12517
States,Oklahoma,2019,39,1.22389,75,14,6128
States,Oregon,2019,39,0.786208,280,71,35614
